Comment Text,Cleaned Comment,Sentiment
@ManUtd_ID sesuai hastag muntot mu ngentot alias lawan tim bango aja kalah cok cok,sesuai hastag muntot mu ngentot alias lawan tim bango aja kalah cok cok,negatif
@ManUtd_ID Ternyata lebih berat jadi fans MU daripada jadi fans #TimnasDay,ternyata lebih berat jadi fans mu daripada jadi fans timnasday,negatif
@ManUtd_ID Semangat! Pertahankan Ten hag,semangat pertahankan ten hag,positif
@fakeindust @ManUtd_ID Stop nonton tim merah ini lur misuh misuh ae terus jadinya,stop nonton tim merah ini lur misuh misuh ae terus jadinya,negatif
@ManUtd_ID Sudah ga angker lagi kah oldtrafford? Habis diruqyah?,sudah ga angker lagi kah oldtrafford habis diruqyah,negatif
Dasar @ManUtd_ID Tim tolol!,dasar tim tolol,negatif
@ManUtd_ID Kasihan tim ini udah ga menyeramkan lagi,kasihan tim ini udah ga menyeramkan lagi,negatif
@ManUtd_ID Pelatih batu kyk gini masih di pakai aja..,pelatih batu kyk gini masih di pakai aja,negatif
@ManUtd_ID gw fans Ronaldo gw cuma mau bilang ayo mana ayo yang dulu ngebela Ten haq sampe membully legend MU sendiri adu argumen ayo nikmatin tuh taktik liga Belanda sama pemain liga Belanda nya MAMPUS.,gw fans ronaldo gw cuma mau bilang ayo mana ayo yang dulu ngebela ten haq sampe membully legend mu sendiri adu argumen ayo nikmatin tuh taktik liga belanda sama pemain liga belanda nya mampus,negatif
@ManUtd_ID Wkwkwkw gagal makan ayam geprek,wkwkwkw gagal makan ayam geprek,negatif
@ManUtd_ID Memalukan! Red Devils Kalah Telak di Old Trafford https://t.co/cL6JWmeVvo,memalukan red devils kalah telak di old trafford,negatif
@ManUtd_ID Kalo gak dipecat kebangeten ini.. Pengen jadiin MU jadi Ajax cabang Inggris,kalo gak dipecat kebangeten ini pengen jadiin mu jadi ajax cabang inggris,positif
@ManUtd_ID Semangat eaaa,semangat ea,positif
@ManUtd_ID MU NGENTOT WKWK,mu ngentot wkwk,negatif
obrolan saya bersama anak lanang saya : mas boleh suka klub apa saja asal jangan @ManUtd_ID anak : kenapa emang yahh..?? saya : klub itu logo nya setan ngga boleh suka atau berteman sama setan anak : oh iyaa... saya :,obrolan saya bersama anak lanang saya mas boleh suka klub apa saja asal jangan anak kenapa emang yahh saya klub itu logo nya setan ngga boleh suka atau berteman sama setan anak oh iyaa saya,positif
@Aryapratam19 @ManUtd_ID Wkwk bener bang klub goblok dah itu gadak yg bisa dibanggaÂ²in,wkwk bener bang klub goblok dah itu gadak yg bisa dibanggain,positif
@ManUtd_ID Semuanya aja cedera ajg biar degradasi sekalian,semuanya aja cedera ajg biar degradasi sekalian,negatif
@ManUtd_ID Udah biasa min,udah biasa min,negatif
@ManUtd_ID Selesai juga club lu wkwk team goblok,selesai juga club lu wkwk team goblok,negatif
@ManUtd_ID Bubar ae lu tim tolol,bubar ae lu tim tolol,negatif
@ManUtd_ID Gmn kabar pagi ini yaa fans emyu,gmn kabar pagi ini yaa fans emyu,netral
@ManUtd_ID Lu daripada ikutan epl tapi bikin fansnya setres tiap minggu mending resign aja gih ikut daptar pon sumatra aja,lu daripada ikutan epl tapi bikin fansnya setres tiap minggu mending resign aja gih ikut daptar pon sumatra aja,positif
@ManUtd_ID Alhamdulillah selesai,alhamdulillah selesai,positif
@ManUtd_ID masih butuh lawan sepadan?,masih butuh lawan sepadan,positif
@ManUtd_ID Man. United nih boss senggol dong...,man united nih boss senggol dong,positif
@ManUtd_ID Selesai tu mu,selesai tu mu,negatif
@ManUtd_ID Selesai itu emyu,selesai itu emyu,netral
@ManUtd_ID Kalo ten hag dipecat onana bisa sekalian dipecat jg gak sih?,kalo ten hag dipecat onana bisa sekalian dipecat jg gak sih,negatif
@ManUtd_ID Selesai tuh emyu,selesai tuh emyu,netral
@ManUtd_ID wkwkwkw,wkwkwkw,positif
@ManUtd_ID Emang selesai udah ni klub,emang selesai udah ni klub,negatif
@ManUtd_ID Tumben ngepost kalau kalah,tumben ngepost kalau kalah,negatif
@ManUtd_ID Kenapa harus Ten hag disalahin harusnya yg disalahin itu fans atau suporter MU menganggap MU adalah club Besar padahal hanya sekelas Norwich City,kenapa harus ten hag disalahin harusnya yg disalahin itu fans atau suporter mu menganggap mu adalah club besar padahal hanya sekelas norwich city,positif
@ManUtd_ID @jek___ km gpp?,km gpp,netral
@ManUtd_ID Masih lebih bagus pioli lagi yang ngelatih,masih lebih bagus pioli lagi yang ngelatih,positif
klub pekok @ManUtd_ID,klub pekok,negatif
@yudaaayyy @ManUtd_ID Skwkkwkwkw PR bgt yaa,skwkkwkwkw pr bgt yaa,negatif
@ManUtd_ID Tolol goblok tim sampah,tolol goblok tim sampah,negatif
Kalo mau ganti pelatih ya minimal jangan Ole lagi ya @ManUtd_ID,kalo mau ganti pelatih ya minimal jangan ole lagi ya,negatif
@ManUtd_ID Emg dah selesai ini club,emg dah selesai ini club,negatif
@ManUtd_ID iya selesai udah SELESAI KARIR KALIAN JADI KLUB BUBAR AJA BUBAR KLUB GOBLOK GAGUNA,iya selesai udah selesai karir kalian jadi klub bubar aja bubar klub goblok gaguna,negatif
@ManUtd_ID Emyu mending lu maen di liga 1 aja aseli wowkwowkwok biar menang,emyu mending lu maen di liga aja aseli wowkwowkwok biar menang,positif
@ManUtd_ID tai lah,tai lah,negatif
@ManUtd_ID Goblog loba gaya pisan si ETH geus pecat we lah musingkeun pisan loba keneh pelatih nu alus.. Rek nepi iraha dipertahankeun ? Rek nepi ka rungkad goblog,goblog loba gaya pisan si eth geus pecat we lah musingkeun pisan loba keneh pelatih nu alus rek nepi iraha dipertahankeun rek nepi ka rungkad goblog,negatif
@ManUtd_ID Kalo mau bersaing di papan bawah mending rekrut pundit kita namanya babang geri @GNev2,kalo mau bersaing di papan bawah mending rekrut pundit kita namanya babang geri,negatif
@ManUtd_ID Hobi,hobi,positif
@alevpoppay @yudaaayyy @ManUtd_ID Wkwkwk diketawain bini gw bang,wkwkwk diketawain bini gw bang,negatif
@ManUtd_ID Bubar bubar.. Masuk goa,bubar bubar masuk goa,negatif
@ManUtd_ID Emyu M e MONYEEEETTT KALAH TEROS TAEK,emyu m e monyet kalah teros taek,negatif
@ManUtd_ID Wkwkwk hastag nya marah marah EmyuNgnTot,wkwkwk hastag nya marah marah emyungntot,negatif
@ManUtd_ID Wkwk,wkwk,positif
@ManUtd_ID Apa si kalah menang wajar ini mah kalah mulu anjing! #TENHAGOUT,apa si kalah menang wajar ini mah kalah mulu anjing tenhagout,positif
@ManUtd_ID hastagnya bagus MU eNTOT ahhh...ahhhh....ahhhhh,hastagnya bagus mu entot ahahah,positif
@ManUtd_ID Mau mengumpat apalagi....semua sdh terwakilkan...,mau mengumpat apalagisemua sdh terwakilkan,positif
@ManUtd_ID Selesai buat semua,selesai buat semua,positif
@ManUtd_ID Dasar Setan merah,dasar setan merah,negatif
@ManUtd_ID Alhamdulillah cuma di bantai 0-3 pelatih eth harus di pertahankan untuk 100 tahun kedepan,alhamdulillah cuma di bantai pelatih eth harus di pertahankan untuk tahun kedepan,negatif
@ManUtd_ID Bismillah... Tahun 2028 adalah Target menuju Championship InsyaAllah bisa ..,bismillah tahun adalah target menuju championship insyaallah bisa,positif
@ManUtd_ID Tolol gw kangen jaman 2017 woy ayo dong yg bener,tolol gw kangen jaman woy ayo dong yg bener,negatif
@ManUtd_ID munyuk total bubar aja trus ganti jadi angkringan nasi soto,munyuk total bubar aja trus ganti jadi angkringan nasi soto,negatif
@ManUtd_ID Titik terendah laki laki ndukung emyu :(,titik terendah laki laki ndukung emyu,negatif
@ManUtd_ID Adminnya masih semangat ya walau dibantai...wkkwkwkwk,adminnya masih semangat ya walau dibantaiwkkwkwkwk,positif
@ManUtd_ID Buang2 duit aj koplak,buang duit aj koplak,negatif
@ManUtd_ID Goblok tenan cuk,goblok tenan cuk,negatif
@ManUtd_ID tlolllllllll,tlol,negatif
@ManUtd_ID MU : Medioker Umum,mu medioker umum,netral
@ManUtd_ID Selesai gak tuh,selesai gak tuh,negatif
@ManUtd_ID EMYU nih apa?? Club bola apa komunitas ??? Pemainya lawak semua,emyu nih apa club bola apa komunitas pemainya lawak semua,negatif
@ManUtd_ID Klub hina awoakwo mampua soalnya fans lu kalah menang sombongnya kek anjing berasa kek juara ucl,klub hina awoakwo mampua soalnya fans lu kalah menang sombongnya kek anjing berasa kek juara ucl,positif
@AnnishaVee @ManUtd_ID Wkwk klub aneh,wkwk klub aneh,negatif
@ManUtd_ID Senang Rasanya tiap pekan dapat hiburan dari king emyu hihi. koq ada yg tim yg kalah zama spurs wkwk,senang rasanya tiap pekan dapat hiburan dari king emyu hihi koq ada yg tim yg kalah zama spurs wkwk,negatif
@ManUtd_ID ora PSS ora emyu podo wae goblok raiso bal balan,ora pss ora emyu podo wae goblok raiso bal balan,negatif
@ManUtd_ID sesuai prediksi wkwk,sesuai prediksi wkwk,positif
@ManUtd_ID Belum selesai. Kira kira minggu depan masih ada pembantaian lagi gak yaaa???,belum selesai kira kira minggu depan masih ada pembantaian lagi gak ya,positif
@ManUtd_ID MUNTOT panjanganya apa minn?,muntot panjanganya apa minn,negatif
@ManUtd_ID Kalah mulu njirrr,kalah mulu njir,negatif
@ManUtd_ID TEN HAG GOBLOG PEMAIN GOBLOG SEMUANYA GOBLOG,ten hag goblog pemain goblog semuanya goblog,negatif
@ManUtd_ID Awali senin MU dengan kekalahan telak,awali senin mu dengan kekalahan telak,negatif
@ManUtd_ID kolah kalah nek menang ngrayakno kyok juara ucl,kolah kalah nek menang ngrayakno kyok juara ucl,positif
@ManUtd_ID Yang penting tidak parkir bus tidak menyalahkan wasit tidak buang waktu kalah mah biasa yg penting tidak dark art,yang penting tidak parkir bus tidak menyalahkan wasit tidak buang waktu kalah mah biasa yg penting tidak dark art,negatif
@yendiatmaja @ManUtd @ManUtd_ID @psisfcofficial @rizaprimadani @dhasacocot @aditttpratama Main ga ada polanya banyak salah umpan dan pelanggaran finishing jg lemah. padahal modal pemainnya lumayan bagus.. Tahun kemarin hampir sama cm terselamatkan piala c,main ga ada polanya banyak salah umpan dan pelanggaran finishing jg lemah padahal modal pemainnya lumayan bagus tahun kemarin hampir sama cm terselamatkan piala c,positif
@ManUtd_ID Wkwkk cupu,wkwkk cupu,negatif
@ManUtd_ID GUAA CAPE NJING LIAT GINI MULU TOLOL BET BINGUNG MAU NYALAHIN SIAPA SOALNYA DARI MANEJEMEN SAMPAI PEMAIN BOBROK SEMUA,guaa cape njing liat gini mulu tolol bet bingung mau nyalahin siapa soalnya dari manejemen sampai pemain bobrok semua,negatif
@ManUtd_ID Selesaisudah ten10 dan onana,selesaisudah ten dan onana,netral
@ManUtd_ID Selesai tuh emyu. nungguin opini lawyernya 10hag @CoachJustinL,selesai tuh emyu nungguin opini lawyernya hag,positif
@ManUtd_ID Pecat lah si botak bajingan itu,pecat lah si botak bajingan itu,negatif
@ManUtd_ID Klub tolol,klub tolol,negatif
@ManUtd_ID Pecat Ten hag,pecat ten hag,negatif
@ManUtd_ID Udah tau koq. Bakal kalah lagi Saatnya eth out lah Ama top 6 kalah Ama yg mid table draw Menang ama kelab bawah MU hanya mediocre club,udah tau koq bakal kalah lagi saatnya eth out lah ama top kalah ama yg mid table draw menang ama kelab bawah mu hanya mediocre club,positif
@agfiiiu @ManUtd_ID sabarku turah wkwk,sabarku turah wkwk,positif
@ajaxindonesiaid @ManUtd_ID Pulangin aja papahmu min aku udah mulai cape :(,pulangin aja papahmu min aku udah mulai cape,negatif
@icustiyo @ManUtd_ID Mending kontrak aji santoso ae,mending kontrak aji santoso ae,netral
@ManUtd_ID Klub bodoh,klub bodoh,negatif
@ManUtd_ID EMYU TOLOL https://t.co/Hpq1aLj1h7,emyu tolol,netral
@ManUtd_ID Pembantaian 30 september,pembantaian september,negatif
@ivan_alei @ManUtd_ID Sruh gabung pemuda Pancasila,sruh gabung pemuda pancasila,netral
@ManUtd_ID Selesai untuk ten hag,selesai untuk ten hag,positif
@iwan_nurhuda @ManUtd_ID Banyune kebanteren ilang trophyne mugo ae maringene gundul katut banyune,banyune kebanteren ilang trophyne mugo ae maringene gundul katut banyune,negatif
@ManUtd_ID Bubarin aja,bubarin aja,negatif
@ManUtd_ID Selesan dan pecat tuh pelatihnya,selesan dan pecat tuh pelatihnya,negatif
@ManUtd_ID Lalowong lur pertahanan,lalowong lur pertahanan,netral
@ManUtd_ID jgn salah cinta masih ada masih tetep di hati tpi untuk saat ini gk nonton dulu nyakitin mulu,jgn salah cinta masih ada masih tetep di hati tpi untuk saat ini gk nonton dulu nyakitin mulu,negatif
@ManUtd_ID serius le kipermu ganti @matapisauu,serius le kipermu ganti,netral
@ManUtd_ID Kalah itu merah Jenderal!,kalah itu merah jenderal,negatif
@ManUtd_ID Selesai Tuh Emyu,selesai tuh emyu,netral
@ekinsrllh @ManUtd_ID Cek khodam aura loe gelap bro,cek khodam aura loe gelap bro,negatif
@ManUtd_ID @yurayunita yg sabar ya..,yg sabar ya,positif
@Snapdragon_ID @OPPOIndonesia @OPPOCommunity @oppogalleryID Ga ah nanti bapuk spt @ManUtd_ID,ga ah nanti bapuk spt,negatif
@ManUtd_ID Mampus,mampus,positif
@ManUtd_ID Sampah,sampah,negatif
@Tyows Belajarnya drill drill fundamental mentalnya 0 besar @ManUtd_ID,belajarnya drill drill fundamental mentalnya besar,positif
@ManUtd_ID Kalah 3 boleh tetep sombong enggak,kalah boleh tetep sombong enggak,positif
Bubarin aja aib @ManUtd_ID,bubarin aja aib,negatif
@ManUtd_ID Hahaha lucu,hahaha lucu,positif
@ManUtd_ID Selesai dah tu munyuk,selesai dah tu munyuk,positif
@ManUtd_ID Udh bubar aja kata guamah,udh bubar aja kata guamah,negatif
@ManUtd_ID Sampah.,sampah,negatif
@ManUtd_ID Main dikandang minim peluang beli pemain ga guna semua,main dikandang minim peluang beli pemain ga guna semua,negatif
@ManUtd_ID Bubarin aja yuk ini klub,bubarin aja yuk ini klub,negatif
@ManUtd_ID babi,babi,negatif
Selamat tanggal 30 guys @ManUtd_ID @AveiroYossantos @RianEkkyP dan semua Manchunian di Indonesia.. NB: Untung sudah pindah Bayern Leverkusen. https://t.co/wohQQtKpB6,selamat tanggal guys dan semua manchunian di indonesia nb untung sudah pindah bayern leverkusen,positif
@ManUtd_ID Udah bubarin aja ini klub,udah bubarin aja ini klub,negatif
@ManUtd_ID Pertahankan ten hag sampai beliau gondrong.,pertahankan ten hag sampai beliau gondrong,negatif
@ManUtd_ID Kereeeen bentar lagi tsunami,keren bentar lagi tsunami,positif
Bubar ae lu keparat FC @ManUtd_ID,bubar ae lu keparat fc,negatif
@ManUtd_ID Bubarin aja ini klub https://t.co/ZmkiYR9eNw,bubarin aja ini klub,negatif
@ManUtd_ID Gelap bgt era ten hag ketolong juara kebo cup sama fa cup doang premier league sama liga eropa ancur ancuran,gelap bgt era ten hag ketolong juara kebo cup sama fa cup doang premier league sama liga eropa ancur ancuran,negatif
@af4529081 @ManUtd_ID Yuk perpanjang sampai 2088,yuk perpanjang sampai,netral
Musim yang berat dan ga tau kenapa dah untuk beliau @ManUtd @ManUtd_ID dan @psisfcofficial mesakke tenan emyu om Ten Hag gmn nih wkwk #MUNTOT @iiLiianta @rizaprimadani @dhasacocot @aditttpratama,musim yang berat dan ga tau kenapa dah untuk beliau dan mesakke tenan emyu om ten hag gmn nih wkwk muntot,negatif
@ManUtd_ID @B_Fernandes8 Untung ketiduran suuu,untung ketiduran su,negatif
@ManUtd_ID Malu maluin bgt sumpah najis,malu maluin bgt sumpah najis,negatif
@ManUtd_ID pecat si botak.,pecat si botak,negatif
@ManUtd_ID #TenHagStay kami butuh hiburan,tenhagstay kami butuh hiburan,netral
@ManUtd_ID selesai tu emyu,selesai tu emyu,netral
@ManUtd_ID Kalah terus anjing,kalah terus anjing,negatif
@ManUtd_ID Awakmu niat gak sih bal balan,awakmu niat gak sih bal balan,negatif
@ManUtd_ID Semangat senin @Eway_13,semangat senin,positif
@ManUtd_ID bersiap degradasi aja...,bersiap degradasi aja,negatif
@ManUtd_ID Goblok anjggg babi. Bikin nga mood aja hari senin anjg,goblok anjg babi bikin nga mood aja hari senin anjg,negatif
@ManUtd_ID ada benernya juga ketiduran nonton ni tim main,ada benernya juga ketiduran nonton ni tim main,negatif
@ManUtd_ID selama kipernya ireng apa yang mau diharepin,selama kipernya ireng apa yang mau diharepin,negatif
@ManUtd_ID botak biadab,botak biadab,negatif
@ManUtd_ID Fakta Mees Helgers. MU adalah tim segurem ini. Anda punggawa timnas jgn berpuas diri &amp,fakta mees helgers mu adalah tim segurem ini anda punggawa timnas jgn berpuas diri amp,positif
@ManUtd_ID Pemain 11 be maene rak peto ditambah kartu abang kon pindah liga 3 bae lawan persip,pemain be maene rak peto ditambah kartu abang kon pindah liga bae lawan persip,negatif
@ManUtd_ID MAMPOOOOSSSS LU ANJING MUNYUK,mampos lu anjing munyuk,negatif
@utdfocusid @bliblidotcom Makan taek lu munyuk @ManUtd_ID @ManUtd,makan taek lu munyuk,negatif
@ManUtd_ID MASUK GOA,masuk goa,negatif
Dem wako angekua anakupea @ManUtd_ID ikishinda si ungekua umekufa kutu bana,dem wako angekua anakupea ikishinda si ungekua umekufa kutu bana,negatif
@ManUtd_ID Berad,berad,negatif
@ManUtd_ID Setan merah,setan merah,negatif
@ManUtd_ID Bubar aja mendingan,bubar aja mendingan,negatif
@ManUtd_ID Ketika old Traffold tak se angker dulu,ketika old traffold tak se angker dulu,negatif
@ManUtd_ID Tim sampahhh AHAHHAHAHAHAHAHAHAHAAH,tim sampah ahahhahahahahahahahaah,negatif
@ManUtd_ID bruno klo prustasi apa emosi terlalu kelihatan.. jadi ke baca lawan...,bruno klo prustasi apa emosi terlalu kelihatan jadi ke baca lawan,negatif
@ManUtd_ID MU bapuk,mu bapuk,negatif
@ManUtd_ID Selesai kau Ten Hag,selesai kau ten hag,negatif
@ManUtd_ID Pertahanin Erik Ten Hug dy pelatih MU terbaik sepanjang masa Dy bakal bawa MU jadi Juara &amp,pertahanin erik ten hug dy pelatih mu terbaik sepanjang masa dy bakal bawa mu jadi juara amp,positif
@ManUtd_ID Dungu ajg,dungu ajg,negatif
@ManUtd_ID DEJAVU!!! OT UDAH JADI KANDANG KUCING SEJAK ERA ETH...PASRAH WE LAH MUSIM INI MAH...UDAH SIAP DIBULLY,dejavu ot udah jadi kandang kucing sejak era ethpasrah we lah musim ini mahudah siap dibully,positif
@afifptr4 @ManUtd_ID Tentu saja waktu yang gak pendek. Dulu kita butuh 40 tahun untuk menemukan SAF pelatih yang tidak terlalu mentereng pada jamannya. Mungkin kita butuh setengah dari masa itu untuk menemukan sosok pengganti SAF.,tentu saja waktu yang gak pendek dulu kita butuh tahun untuk menemukan saf pelatih yang tidak terlalu mentereng pada jamannya mungkin kita butuh setengah dari masa itu untuk menemukan sosok pengganti saf,positif
@afifptr4 @ManUtd_ID Bukan mati rasa tapi udah gak mau menuntut lebih ke tim ini. Mereka sudah perkasa pada masanya. Skrng gw mau menikmati semua yang ada. Lagian jika berbicara sejarah tim ini selalu problematik ketika kehilangan pelatih terbaiknya. Jadi,bukan mati rasa tapi udah gak mau menuntut lebih ke tim ini mereka sudah perkasa pada masanya skrng gw mau menikmati semua yang ada lagian jika berbicara sejarah tim ini selalu problematik ketika kehilangan pelatih terbaiknya jadi,positif
@ManUtd_ID TIM KAU SELESAI WAKK,tim kau selesai wakk,negatif
@ManUtd_ID Anjir 0-3 di kandang sendiri,anjir di kandang sendiri,negatif
@ManUtd_ID Kalah mulu,kalah mulu,negatif
@ManUtd_ID Waktunya muntot,waktunya muntot,netral
@ManUtd_ID Met tanggal 30 ye,met tanggal ye,positif
@ManUtd_ID MUNTOT dibaca jadi EMYU NGEENTOTTTTT main nya jelek bgt sattttt,muntot dibaca jadi emyu ngeentot main nya jelek bgt sat,negatif
@Abiiix23 @ManUtd_ID Lalajo persib mah masih KangNgan Lalajo MU mah geus ti awal dicekel ku si Teni Hag we absen salilana nonton MU,lalajo persib mah masih kangngan lalajo mu mah geus ti awal dicekel ku si teni hag we absen salilana nonton mu,negatif
@yudaaayyy @ManUtd_ID pura2 kesurupan aja bang,pura kesurupan aja bang,negatif
@ManUtd_ID batu banget disuruh mainin Mount ama Hojlund,batu banget disuruh mainin mount ama hojlund,negatif
@ManUtd_ID Ngocoko nek wet manggis,ngocoko nek wet manggis,positif
@ManUtd_ID selamat mengenang tragedi pembantai an 30 septmber yg telah terjadi di old trepot yg di pimpin kolonel pocheglu dengan korbannya jendral erik palkon hag. turut bela sungkawa atas pembataian tersebut,selamat mengenang tragedi pembantai an septmber yg telah terjadi di old trepot yg di pimpin kolonel pocheglu dengan korbannya jendral erik palkon hag turut bela sungkawa atas pembataian tersebut,positif
@anggara_aj44512 @ManUtd_ID Udah mati rasa ya bro âï¸,udah mati rasa ya bro,negatif
yang sabar ya kalian @utdfocusid @ManUtd @ManUtd_ID @yurayunita @RianEkkyP,yang sabar ya kalian,positif
@yspgw @ManUtd_ID Searching aja bang silfester vs Rocky gerung,searching aja bang silfester vs rocky gerung,netral
@ManUtd_ID Saksenengmu rapopo wis,saksenengmu rapopo wis,positif
@ManUtd_ID Tolong ya min. Sebelum semua nya jauh rusak parah. Itu Bruno rasford tidak usah main selama 7 pertandingan. Dan saya sangat minta tolong gantikan ban kapten dari Bruno sial itu mulai hari dari lawan Tottenham. Tolong ya minnnnnn,tolong ya min sebelum semua nya jauh rusak parah itu bruno rasford tidak usah main selama pertandingan dan saya sangat minta tolong gantikan ban kapten dari bruno sial itu mulai hari dari lawan tottenham tolong ya min,negatif
